NBN Atlas record ID,Occurrence ID,Licence,Rightsholder,Scientific name,Taxon author,Name qualifier,Common name,Species ID (TVK),Taxon Rank,Occurrence status,Start date,Start date day,Start date month,Start date year,End date,End date day,End date month,End date year,Locality,OSGR,Latitude (WGS84),Longitude (WGS84),Coordinate uncertainty (m),Verbatim depth,Recorder,Determiner,Individual count,Abundance,Abundance scale,Organism scope,Organism remarks,Sex,Life stage,Occurrence remarks,Identification verification status,Basis of record,Survey key,Dataset name,Dataset ID,Data provider,Data provider ID,Institution code,Kingdom,Phylum,Class,Order,Family,Genus,OSGR 100km,OSGR 10km,OSGR 2km,OSGR 1km,Country,State/Province,Vitality
7fd68847-22cb-4757-8c38-fbe065c7687f,29358325,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,10/02/2023,10,02,2023,,,,,,NO35D,56.699597,-3.128387,1414.2,,Virginia Osborne,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO35,NO35D,,United Kingdom,Scotland,
7616a6b7-92c9-492c-91d4-425c7197e77f,34974360,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,24/02/2024,24,02,2024,,,,,,NO17T,56.876936,-3.363444,1414.2,,David Dunlop,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO17,NO17T,,United Kingdom,Scotland,
6a1e108f-a6f5-4fb1-8f12-2b26064ab51c,12834231,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,22/02/2020,22,02,2020,,,,,,SK198934,53.437600000000025,-1.7021,50,,"Taylor, Alex","Taylor, Alex",4,,,,,,,,Accepted - correct,HumanObservation,iRecord | Moors for the Future Mountain Hare postcard,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SK,SK19,SK19W,SK1993,United Kingdom,England,
68140d9f-49ac-4562-9479-e202933a4168,19429709,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,27/02/2021,27,02,2021,,,,,Arnfield brook above Tintwhistle,SK014983,53.481869,-1.979619,70.7,,"ward, carl",carl ward,2,,,,,not recorded,adult,,Accepted - correct,HumanObservation,iRecord | General data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SK,SK09,SK09E,SK0198,United Kingdom,England,
3a72ef42-5318-4d9e-921d-3c1dcfb18485,20297755,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,11/02/2021,11,02,2021,,,,,Colborne Moor NT,SK064847,53.359589,-1.904549,70.7,,Derek Whiteley,Derek Whiteley,,,,,,,,,Accepted - correct,HumanObservation,iRecord | Import,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SK,SK08,SK08S,SK0684,United Kingdom,England,
36487ccf-9a8a-4b0b-bb47-9a9558f13d35,19426030,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,26/02/2021,26,02,2021,,,,,A9 Dalmagarry,NH777333,57.37380000000002,-4.0338,50,,"insley, hugh","insley, hugh",1,,,,,,,,Accepted - correct,HumanObservation,iRecord | Mammals,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NH,NH73,NH73R,NH7733,United Kingdom,Scotland,
2ad73c0b-f004-461c-9ac0-4c65c948a972,19430805,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,28/02/2021,28,02,2021,,,,,,NO37S,56.862123,-3.034868,1414.2,,Jonathan Pattullo,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO37,NO37S,,United Kingdom,Scotland,
1d08eec1-40a8-4647-82a4-5daa3461b91f,19430888,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,28/02/2021,28,02,2021,,,,,,NO37S,56.862123,-3.034868,1414.2,,Jonathan Pattullo,,5,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO37,NO37S,,United Kingdom,Scotland,
ed4f745f-9ba0-4af2-b0be-8cdc6bb622fb,21845728,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,03/09/2021,03,09,2021,,,,,,NO17T,56.876936,-3.363444,1414.2,,Jonathan Pattullo,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO17,NO17T,,United Kingdom,Scotland,
a62414ec-cbc5-45d2-8ac3-52242c72d253,38355658,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,07/09/2024,07,09,2024,,,,,,NO37W,56.844426,-3.001592,1414.2,,Jonathan Pattullo,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO37,NO37W,,United Kingdom,Scotland,
5834898a-762e-4a38-99f1-250da58c0999,32790913,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,03/09/2023,03,09,2023,,,,,,NO27L,56.842375,-3.231039,1414.2,,Kay Goodall,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO27,NO27L,,United Kingdom,Scotland,
4a0b6115-fac9-4f7b-9fdf-604c906e693f,21958197,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,16/09/2021,16,09,2021,,,,,,NO45Y,56.701912,-2.834488,1414.2,,Tim Simons,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO45,NO45Y,,United Kingdom,Scotland,
d2dc5e5c-bf25-456f-af69-6d1a85188ef9,35940446,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,02/01/2024,02,01,2024,,,,,Glen Finlet,NO22906703,56.78845,-3.26356,5,,gareth ventress,,1,,,,,,adult,Camera traps vide record from 0535 hrs.,Accepted - correct,HumanObservation,iRecord | App,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO26,NO26I,NO2267,United Kingdom,Scotland,
cd0ef058-2550-459d-8f45-a6c0294cfbff,29158946,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,13/01/2023,13,01,2023,,,,,Glen Prosen,NO273726,56.839605,-3.192427,70.7,,"Ventress, Gareth",,1,,,,,not recorded,adult,,Accepted - correct,HumanObservation,iRecord | General data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO27,NO27R,NO2772,United Kingdom,Scotland,
c4e2f195-b134-4911-b001-7366ac5d66b6,34632171,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,22/01/2024,22,01,2024,,,,,See attached what3words photos,SK086872,53.38179723985457,-1.870769017,50,,"Hawksley, Rob",,4,,,,,not recorded,not recorded,,Accepted - correct,HumanObservation,iRecord | General data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SK,SK08,SK08Y,SK0887,United Kingdom,England,
89375702-f61f-46a5-b6d1-c177f29d11c1,18588100,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,03/01/2021,03,01,2021,,,,,,NS79,56.131298,-4.012744,7071.1,,"Willis, Stephen","Willis, Stephen",1,,,,,,,,Accepted - correct,HumanObservation,Mammal Society | Mammal Atlas,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NS,NS79,,,United Kingdom,Scotland,
54f0ea84-9f63-477e-876d-a37a8eeae918,34632170,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,22/01/2024,22,01,2024,,,,,See attached what3words photos,SK086872,53.38179723985457,-1.870769017,50,,"Hawksley, Rob",,4,,,,,not recorded,not recorded,,Accepted - correct,HumanObservation,iRecord | General data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SK,SK08,SK08Y,SK0887,United Kingdom,England,
25eab2d7-41b6-4407-8165-1deb2d0e1248,12610091,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,16/01/2020,16,01,2020,,,,,,SJ955930,53.43380000000002,-2.0678,10,,"Rowland, Paul","Rowland, Paul",2,,,,,,,,Accepted - correct,HumanObservation,iRecord | Moors for the Future Mountain Hare postcard,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SJ,SJ99,SJ99L,SJ9593,United Kingdom,England,
fabccdee-af50-4639-a026-112f162c197f,23284420,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,09/12/2021,09,12,2021,,,,,,NO37L,56.843883,-3.067152,1414.2,,Amy Cooke,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO37,NO37L,,United Kingdom,Scotland,
dd622431-fa4c-4603-aa9a-41660661f02f,23284416,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,09/12/2021,09,12,2021,,,,,,NO37L,56.843883,-3.067152,1414.2,,Amy Cooke,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO37,NO37L,,United Kingdom,Scotland,
ac2baf89-c9ce-4b3c-aeff-f73a036f6cce,18408769,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,22/12/2020,22,12,2020,,,,,,NO242814,56.91802569999999,-3.2463816,50,,"Stankaitis, Vilius","Stankaitis, Vilius",1,,,,,,,,Accepted - correct,HumanObservation,MammalNet-Europe | IMammalia App,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO28,NO28K,NO2481,United Kingdom,Scotland,
a30a3f5a-3ec7-4b30-b63e-0c3b925f3dbf,23284421,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,09/12/2021,09,12,2021,,,,,,NO37R,56.844159,-3.034372,1414.2,,Amy Cooke,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO37,NO37R,,United Kingdom,Scotland,
840f7ed6-7858-43e2-8294-7bcaa349a144,23284417,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,09/12/2021,09,12,2021,,,,,,NO37L,56.843883,-3.067152,1414.2,,Amy Cooke,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO37,NO37L,,United Kingdom,Scotland,
80e2baf9-6fbd-411c-975e-2ede7cf96f28,18343663,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,06/12/2020,06,12,2020,,,,,,NN86172623,56.414575,-3.846525,7.1,,Danny paterson,Danny paterson,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NN,NN82,NN82T,NN8626,United Kingdom,Scotland,
62ed1fd6-e83b-4e6c-9403-f095dc38ee2a,23285534,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,09/12/2021,09,12,2021,,,,,,NO37M,56.861847,-3.067663,1414.2,,Amy Cooke,,3,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO37,NO37M,,United Kingdom,Scotland,
5b486a9a-eba2-4ed5-94fe-1816f9dadb2d,23284419,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,09/12/2021,09,12,2021,,,,,,NO37R,56.844159,-3.034372,1414.2,,Amy Cooke,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO37,NO37R,,United Kingdom,Scotland,
5258ac82-c149-42b0-935d-22a639026e00,22775932,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,18/10/2021,18,10,2021,,,,,,NO47P,56.89907,-2.90455,1414.2,,Julie,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO47,NO47P,,United Kingdom,Scotland,
39bc7188-8a3c-47c9-8d54-90f8949c5e30,33564006,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,10/10/2023,10,10,2023,,,,,Dove Stone RSPB,SE0400,53.501178,-1.933629,707.1,,"Forbes, Neil",,1,,,,,not recorded,adult,,Accepted - correct,HumanObservation,iRecord | General data,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SE,SE00,SE00K,SE0400,United Kingdom,England,
30b19d25-be32-48c6-8333-44364671b559,22921559,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,10/10/2021,10,10,2021,,,,,Nether Brook bogs,SK203871,53.380812,-1.695542,70.7,,Derek Whiteley,Derek Whiteley,,,,,,,,,Accepted - correct,HumanObservation,iRecord | Import,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SK,SK28,SK28D,SK2087,United Kingdom,England,
09a06a75-cd9a-44a7-923a-0513c4d51da6,22921558,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,10/10/2021,10,10,2021,,,,,Nether Brook bogs,SK202871,53.380816,-1.697046,70.7,,Derek Whiteley,Derek Whiteley,,,,,,,,,Accepted - correct,HumanObservation,iRecord | Import,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SK,SK28,SK28D,SK2087,United Kingdom,England,
df0147d8-ade7-4bfc-80a5-3f2fb8e91a83,20605574,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,02/06/2021,02,06,2021,,,,,,NO47L,56.845177,-2.903249,1414.2,,Jonathan Pattullo,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO47,NO47L,,United Kingdom,Scotland,
de574f30-8c19-40a2-8bff-b4fa54284869,20697408,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,18/06/2021,18,06,2021,,,,,,NO37M,56.861847,-3.067663,1414.2,,mary gifford,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO37,NO37M,,United Kingdom,Scotland,
daeb4a16-a102-4d76-bfaf-5f2952dca5c6,20697623,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,18/06/2021,18,06,2021,,,,,,NO37S,56.862123,-3.034868,1414.2,,mary gifford,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO37,NO37S,,United Kingdom,Scotland,
d029dbfa-648e-4bda-b62d-5351f0a5b325,20605575,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,02/06/2021,02,06,2021,,,,,,NO47L,56.845177,-2.903249,1414.2,,Jonathan Pattullo,,2,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO47,NO47L,,United Kingdom,Scotland,
ccaaed92-8327-413e-b30e-cf16c54bbc53,20735420,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,22/06/2021,22,06,2021,,,,,,NO17T,56.876936,-3.363444,1414.2,,Alan Knox,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO17,NO17T,,United Kingdom,Scotland,
cab39501-207b-4cf3-9b6b-37663c676f63,20605573,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,02/06/2021,02,06,2021,,,,,,NO47K,56.827212,-2.902816,1414.2,,Jonathan Pattullo,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO47,NO47K,,United Kingdom,Scotland,
b8b91d0b-2d70-413b-8fae-d124e266f225,20698975,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,18/06/2021,18,06,2021,,,,,,NO37N,56.879811,-3.068175,1414.2,,mary gifford,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO37,NO37N,,United Kingdom,Scotland,
7bc7eb5e-26fa-4f30-af16-81f77b107c6f,20735878,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,22/06/2021,22,06,2021,,,,,,NO17Z,56.895252,-3.331278,1414.2,,Alan Knox,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO17,NO17Z,,United Kingdom,Scotland,
788e0639-bf5e-4995-8089-e29270622388,20605572,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,02/06/2021,02,06,2021,,,,,,NO47F,56.826971,-2.935582,1414.2,,Jonathan Pattullo,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO47,NO47F,,United Kingdom,Scotland,
62eb1225-da9e-4d22-aa02-81f179146aac,14735074,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,30/06/2020,30,06,2020,,,,,Near Knockie Lodge,NH45971195,57.17250000000001,-4.5492,6.9189,,"insley, hugh","insley, hugh",2,,,,,,,,Accepted - correct,HumanObservation,iRecord | Mammals,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NH,NH41,NH41K,NH4511,United Kingdom,Scotland,
58bf0991-2be8-40e8-bc4b-ed374a00e75b,20605576,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,02/06/2021,02,06,2021,,,,,,NO47L,56.845177,-2.903249,1414.2,,Jonathan Pattullo,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO47,NO47L,,United Kingdom,Scotland,
21821066-9061-4f2a-a488-8df953d9a1be,20605569,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,02/06/2021,02,06,2021,,,,,,NO47K,56.827212,-2.902816,1414.2,,Jonathan Pattullo,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO47,NO47K,,United Kingdom,Scotland,
1df009f3-c2d7-4f95-873b-45cb94466344,20605570,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,02/06/2021,02,06,2021,,,,,,NO47F,56.826971,-2.935582,1414.2,,Jonathan Pattullo,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO47,NO47F,,United Kingdom,Scotland,
1c290118-3541-46e6-a485-f433ebc4b1a4,20735943,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,22/06/2021,22,06,2021,,,,,,NO17Z,56.895252,-3.331278,1414.2,,Alan Knox,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO17,NO17Z,,United Kingdom,Scotland,
fdf382b4-0913-49ee-ab1a-630c165878c7,20137012,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,26/03/2021,26,03,2021,,,,,,NO37Y,56.880355,-3.002553,1414.2,,James Beattie,,25,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO37,NO37Y,,United Kingdom,Scotland,
fd755fec-e856-42c3-8ad6-e29ddfbfd7f1,20386264,CC-BY-NC,The Mammal Society and Biological Records Centre,Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,30/03/2021,30,03,2021,,,,,Derwent Edge,SK196908,53.414096,-1.705836,70.7,,Derek Whiteley,Derek Whiteley,,,,,,,,,Accepted - correct,HumanObservation,iRecord | Import,"National Mammal Atlas Project, online recording",dr671,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,SK,SK19,SK19V,SK1990,United Kingdom,England,
fc89db78-f0de-40ec-8341-1ebbb07ea464,20134882,CC-BY,"The Mammal Society, and Biological Records Centre",Lepus timidus,"Linnaeus, 1758",,Mountain Hare,NBNSYS0000005106,species,present,29/03/2021,29,03,2021,,,,,,NO26Q,56.734915,-3.194831,1414.2,,Jonathan Pattullo,,1,,,,,,,,Accepted - correct,HumanObservation,Mammal Mapper | Transect sightings,Mammal Mapper App Sighting Records,dr2451,Mammal Society,dp8,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,NO,NO26,NO26Q,,United Kingdom,Scotland,
